EntryID	OrganismName	Kingdom	SequenceLength	SPStart	SPEnd	Class
P41921	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	None	None	Negative
Q9WU34	Rattus norvegicus	Metazoa	358	None	None	Negative
Q9HA90	Homo sapiens	Metazoa	598	None	None	Negative
O49397	Arabidopsis thaliana	Viridiplantae	552	None	None	Negative
P38552	Rattus norvegicus	Metazoa	324	None	None	Negative
G1TPG3	Oryctolagus cuniculus	Metazoa	152	None	None	Negative
Q7TQI8	Mus musculus	Metazoa	677	None	None	Negative
O60057	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	411	None	None	Negative
P29505	Dictyostelium discoideum	Other	120	None	None	Negative
P0C0Y3	Fragaria ananassa	Viridiplantae	131	None	None	Negative
U5PZT6	Hedychium coronarium	Viridiplantae	591	None	None	Negative
O74358	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	135	None	None	Negative
G4NEA9	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958)	Fungi	265	None	None	Negative
P12101	Pachycara brachycephalum	Metazoa	63	None	None	Negative
Q8K3H0	Mus musculus	Metazoa	707	None	None	Negative
Q05982	Rattus norvegicus	Metazoa	152	None	None	Negative
E9PXF8	Mus musculus	Metazoa	1872	None	None	Negative
F7E540	Xenopus tropicalis	Metazoa	909	None	None	Negative
Q9SND4	Arabidopsis thaliana	Viridiplantae	231	None	None	Negative
Q05937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	None	None	Negative
P10842	Schizosaccharomyces pombe	Fungi	159	None	None	Negative
P00767	Bos taurus	Metazoa	245	None	None	Negative
Q96KC2	Homo sapiens	Metazoa	179	None	None	Negative
Q9Z0N7	Rattus norvegicus	Metazoa	669	None	None	Negative
A7MAS3	Komagataella pastoris	Fungi	351	None	None	Negative
P40562	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	993	None	None	Negative
Q9XW42	Caenorhabditis elegans	Metazoa	647	None	None	Negative
P50446	Mus musculus	Metazoa	553	None	None	Negative
Q9FKP4	Arabidopsis thaliana	Viridiplantae	1264	None	None	Negative
A0A0B5LB55	Penicillium brevicompactum	Fungi	433	None	None	Negative
P99026	Mus musculus	Metazoa	264	None	None	Negative
P53256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	223	None	None	Negative
Q9H0K1	Homo sapiens	Metazoa	926	None	None	Negative
P08473	Homo sapiens	Metazoa	750	None	None	Negative
Q922E4	Mus musculus	Metazoa	404	None	None	Negative
Q60738	Mus musculus	Metazoa	503	None	None	Negative
P25569	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	745	None	None	Negative
P49950	Rattus norvegicus	Metazoa	236	None	None	Negative
Q62634	Rattus norvegicus	Metazoa	560	None	None	Negative
O95379	Homo sapiens	Metazoa	198	None	None	Negative
Q12006	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	378	None	None	Negative
Q9FJX3	Arabidopsis thaliana	Viridiplantae	276	None	None	Negative
P52489	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	506	None	None	Negative
Q9PW72	Gallus gallus	Metazoa	330	None	None	Negative
Q8IM04	Plasmodium falciparum (isolate 3D7)	Other	198	None	None	Negative
P32501	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	712	None	None	Negative
P15104	Homo sapiens	Metazoa	373	None	None	Negative
P30305	Homo sapiens	Metazoa	580	None	None	Negative
A0A0U4ZX08	Aspergillus calidoustus	Fungi	2359	None	None	Negative
Q8IVQ6	Homo sapiens	Metazoa	265	None	None	Negative
P27487	Homo sapiens	Metazoa	766	None	None	Negative
P20067	Mus musculus	Metazoa	168	None	None	Negative
G4N6Z6	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958)	Fungi	527	None	None	Negative
Q22707	Caenorhabditis elegans	Metazoa	233	None	None	Negative
Q9EQW7	Mus musculus	Metazoa	1749	None	None	Negative
Q9LRH7	Pisum sativum	Viridiplantae	764	None	None	Negative
Q8NDX6	Homo sapiens	Metazoa	193	None	None	Negative
Q99176	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	213	None	None	Negative
P05063	Mus musculus	Metazoa	363	None	None	Negative
P25823	Drosophila melanogaster	Metazoa	2515	None	None	Negative
Q9BZG1	Homo sapiens	Metazoa	259	None	None	Negative
A0A517FND3	Trigonella foenum-graecum	Viridiplantae	481	None	None	Negative
Q9VUQ5	Drosophila melanogaster	Metazoa	1214	None	None	Negative
P49336	Homo sapiens	Metazoa	464	None	None	Negative
Q9LYP2	Arabidopsis thaliana	Viridiplantae	401	None	None	Negative
O94288	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	747	None	None	Negative
Q16696	Homo sapiens	Metazoa	494	None	None	Negative
Q8N6Q8	Homo sapiens	Metazoa	603	None	None	Negative
Q9Z2U1	Mus musculus	Metazoa	241	None	None	Negative
Q9UK76	Homo sapiens	Metazoa	154	None	None	Negative
Q38799	Arabidopsis thaliana	Viridiplantae	363	None	None	Negative
B7FAS0	Caenorhabditis elegans	Metazoa	901	None	None	Negative
Q53FV1	Homo sapiens	Metazoa	153	None	None	Negative
Q9SQQ6	Arabidopsis thaliana	Viridiplantae	338	None	None	Negative
Q24342	Drosophila melanogaster	Metazoa	412	None	None	Negative
Q9LQI7	Arabidopsis thaliana	Viridiplantae	227	None	None	Negative
P48159	Drosophila melanogaster	Metazoa	140	None	None	Negative
P37366	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	None	None	Negative
Q9XWP6	Caenorhabditis elegans	Metazoa	770	None	None	Negative
Q3MKQ2	Rattus norvegicus	Metazoa	128	None	None	Negative
Q9EQX9	Rattus norvegicus	Metazoa	152	None	None	Negative
A0A7R7ZLE4	Aspergillus chevalieri	Fungi	222	None	None	Negative
Q9TXI7	Caenorhabditis elegans	Metazoa	901	None	None	Negative
Q8N6K7	Homo sapiens	Metazoa	520	None	None	Negative
Q68DA7	Homo sapiens	Metazoa	1419	None	None	Negative
P28510	Hirudo medicinalis	Metazoa	65	None	None	Negative
Q9CA69	Arabidopsis thaliana	Viridiplantae	397	None	None	Negative
P18931	Drosophila melanogaster	Metazoa	446	None	None	Negative
P38398	Homo sapiens	Metazoa	1863	None	None	Negative
P92276	Chlamydomonas reinhardtii	Viridiplantae	62	None	None	Negative
P13100	Pneumocystis carinii	Fungi	297	None	None	Negative
Q8R2Q4	Mus musculus	Metazoa	779	None	None	Negative
Q9ZQI7	Arabidopsis thaliana	Viridiplantae	456	None	None	Negative
P20649	Arabidopsis thaliana	Viridiplantae	949	None	None	Negative
P93017	Arabidopsis thaliana	Viridiplantae	108	None	None	Negative
Q3I411	Triticum aestivum	Viridiplantae	370	None	None	Negative
Q8LAS8	Arabidopsis thaliana	Viridiplantae	284	None	None	Negative
P83133	Aldabrachelys gigantea	Metazoa	146	None	None	Negative
P0CT53	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	460	None	None	Negative
P80315	Mus musculus	Metazoa	539	None	None	Negative
Q9R1Q8	Mus musculus	Metazoa	199	None	None	Negative
Q9PUQ1	Danio rerio	Metazoa	494	None	None	Negative
P54823	Mus musculus	Metazoa	483	None	None	Negative
P34021	Drosophila melanogaster	Metazoa	878	None	None	Negative
Q7KUT2	Drosophila melanogaster	Metazoa	1024	None	None	Negative
Q9XXK1	Caenorhabditis elegans	Metazoa	538	None	None	Negative
P30518	Homo sapiens	Metazoa	371	None	None	Negative
Q7TSH8	Mus musculus	Metazoa	1360	None	None	Negative
F1LMN3	Rattus norvegicus	Metazoa	860	None	None	Negative
Q96H40	Homo sapiens	Metazoa	463	None	None	Negative
P55217	Arabidopsis thaliana	Viridiplantae	563	None	None	Negative
A4KA53	Olea europaea	Viridiplantae	131	None	None	Negative
Q9M9N9	Arabidopsis thaliana	Viridiplantae	368	None	None	Negative
Q8LNZ2	Arabidopsis thaliana	Viridiplantae	938	None	None	Negative
Q5FVC2	Rattus norvegicus	Metazoa	985	None	None	Negative
Q6ZWY9	Mus musculus	Metazoa	126	None	None	Negative
P16016	Spinacia oleracea	Viridiplantae	319	None	None	Negative
Q8GZR2	Euglena gracilis	Other	496	None	None	Negative
Q6AZW8	Homo sapiens	Metazoa	331	None	None	Negative
P23615	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1451	None	None	Negative
Q9JIF7	Mus musculus	Metazoa	953	None	None	Negative
Q9Y6M9	Homo sapiens	Metazoa	179	None	None	Negative
Q9CVN6	Mus musculus	Metazoa	235	None	None	Negative
P9WES3	Ascocoryne sarcoides	Fungi	514	None	None	Negative
Q7KV13	Drosophila melanogaster	Metazoa	172	None	None	Negative
Q9UUK4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	202	None	None	Negative
P80727	Anguilla anguilla	Metazoa	146	None	None	Negative
Q9ZV07	Arabidopsis thaliana	Viridiplantae	289	None	None	Negative
P63215	Homo sapiens	Metazoa	75	None	None	Negative
Q9C682	Arabidopsis thaliana	Viridiplantae	226	None	None	Negative
Q9DGE2	Danio rerio	Metazoa	361	None	None	Negative
P84840	Pelophylax saharicus	Metazoa	46	None	None	Negative
P53203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	462	None	None	Negative
O08560	Rattus norvegicus	Metazoa	929	None	None	Negative
P40965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	878	None	None	Negative
P22605	Mus musculus	Metazoa	482	None	None	Negative
Q8K2Q9	Mus musculus	Metazoa	631	None	None	Negative
O89033	Mus musculus	Metazoa	562	None	None	Negative
Q96G03	Homo sapiens	Metazoa	612	None	None	Negative
P53563	Rattus norvegicus	Metazoa	233	None	None	Negative
P32389	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	672	None	None	Negative
P18312	Sarcophaga peregrina	Metazoa	40	None	None	Negative
Q86UY8	Homo sapiens	Metazoa	548	None	None	Negative
P61965	Mus musculus	Metazoa	334	None	None	Negative
Q9VGE2	Drosophila melanogaster	Metazoa	384	None	None	Negative
P09139	Rattus norvegicus	Metazoa	414	None	None	Negative
Q9Z1M0	Mus musculus	Metazoa	595	None	None	Negative
Q9SN58	Arabidopsis thaliana	Viridiplantae	351	None	None	Negative
P39083	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1007	None	None	Negative
Q94KE2	Arabidopsis thaliana	Viridiplantae	1550	None	None	Negative
O94282	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	None	None	Negative
Q94BV7	Arabidopsis thaliana	Viridiplantae	582	None	None	Negative
P0C240	Pogonophryne scotti	Metazoa	146	None	None	Negative
E9PT87	Rattus norvegicus	Metazoa	786	None	None	Negative
Q9D1F4	Mus musculus	Metazoa	257	None	None	Negative
Q8L8M9	Arabidopsis thaliana	Viridiplantae	442	None	None	Negative
O70191	Mus musculus	Metazoa	283	None	None	Negative
Q8WV93	Homo sapiens	Metazoa	481	None	None	Negative
B5BSX1	Glycyrrhiza uralensis	Viridiplantae	493	None	None	Negative
Q9EQQ2	Mus musculus	Metazoa	257	None	None	Negative
Q4FK66	Mus musculus	Metazoa	312	None	None	Negative
P93143	Forsythia intermedia	Viridiplantae	312	None	None	Negative
P40086	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	None	None	Negative
P02165	Tupaia glis	Metazoa	154	None	None	Negative
Q9USU7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	310	None	None	Negative
Q15427	Homo sapiens	Metazoa	424	None	None	Negative
P06782	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	633	None	None	Negative
P70423	Mus musculus	Metazoa	618	None	None	Negative
P68079	Papio cynocephalus	Metazoa	147	None	None	Negative
P40459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309	None	None	Negative
Q8VHK1	Mus musculus	Metazoa	1201	None	None	Negative
Q7M733	Rattus norvegicus	Metazoa	809	None	None	Negative
P68058	Ammotragus lervia	Metazoa	141	None	None	Negative
P42925	Mus musculus	Metazoa	194	None	None	Negative
A0A1J6KGJ9	Nicotiana attenuata	Viridiplantae	577	None	None	Negative
F4I4F2	Arabidopsis thaliana	Viridiplantae	499	None	None	Negative
P05696	Rattus norvegicus	Metazoa	672	None	None	Negative
Q7Z4S6	Homo sapiens	Metazoa	1674	None	None	Negative
Q921A4	Rattus norvegicus	Metazoa	190	None	None	Negative
Q92551	Homo sapiens	Metazoa	441	None	None	Negative
A0A068Q605	Prunus mume	Viridiplantae	533	None	None	Negative
Q5UCA8	Physcomitrium patens	Viridiplantae	178	None	None	Negative
P56960	Mus musculus	Metazoa	887	None	None	Negative
A2YH60	Oryza sativa subsp. indica	Viridiplantae	419	None	None	Negative
Q9NSD7	Homo sapiens	Metazoa	469	None	None	Negative
A0A6C0WW36	Camellia sinensis var. assamica	Viridiplantae	370	None	None	Negative
P26998	Homo sapiens	Metazoa	211	None	None	Negative
P52912	Mus musculus	Metazoa	386	None	None	Negative
P16104	Homo sapiens	Metazoa	143	None	None	Negative
P84963	Triticum kiharae	Viridiplantae	49	None	None	Negative
Q9NPH5	Homo sapiens	Metazoa	578	None	None	Negative
P36981	Neurospora crassa	Fungi	382	None	None	Negative
Q86TV6	Homo sapiens	Metazoa	843	None	None	Negative
P46422	Arabidopsis thaliana	Viridiplantae	212	None	None	Negative
Q03829	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368	None	None	Negative
Q92608	Homo sapiens	Metazoa	1830	None	None	Negative
Q9V3Z6	Drosophila melanogaster	Metazoa	2167	None	None	Negative
Q8VBW6	Mus musculus	Metazoa	534	None	None	Negative
Q8WWN8	Homo sapiens	Metazoa	1544	None	None	Negative
P47834	Candida albicans	Fungi	99	None	None	Negative
Q9C658	Arabidopsis thaliana	Viridiplantae	611	None	None	Negative
Q8VY08	Arabidopsis thaliana	Viridiplantae	332	None	None	Negative
Q8WWY3	Homo sapiens	Metazoa	499	None	None	Negative
Q06409	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1932	None	None	Negative
Q2KMM4	Rattus norvegicus	Metazoa	701	None	None	Negative
A0A1L6Z3A0	Pseudolarix amabilis	Viridiplantae	846	None	None	Negative
Q54NF8	Dictyostelium discoideum	Other	443	None	None	Negative
Q8IX90	Homo sapiens	Metazoa	412	None	None	Negative
Q8C8H8	Mus musculus	Metazoa	661	None	None	Negative
P82118	Blaberus craniifer	Metazoa	145	None	None	Negative
Q9DE07	Gallus gallus	Metazoa	753	None	None	Negative
P06182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269	None	None	Negative
Q6NZA9	Mus musculus	Metazoa	249	None	None	Negative
Q3UHQ6	Mus musculus	Metazoa	2295	None	None	Negative
P09064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	285	None	None	Negative
Q8TCT0	Homo sapiens	Metazoa	537	None	None	Negative
Q27389	Caenorhabditis elegans	Metazoa	202	None	None	Negative
Q940M2	Arabidopsis thaliana	Viridiplantae	476	None	None	Negative
Q23023	Caenorhabditis elegans	Metazoa	856	None	None	Negative
P01059	Macrotyloma axillare	Viridiplantae	76	None	None	Negative
Q15370	Homo sapiens	Metazoa	118	None	None	Negative
Q61127	Mus musculus	Metazoa	525	None	None	Negative
Q9VFS5	Drosophila melanogaster	Metazoa	980	None	None	Negative
Q6PDU1	Rattus norvegicus	Metazoa	221	None	None	Negative
O75844	Homo sapiens	Metazoa	475	None	None	Negative
P37107	Arabidopsis thaliana	Viridiplantae	564	None	None	Negative
Q925H1	Mus musculus	Metazoa	1281	None	None	Negative
Q75UQ2	Rattus norvegicus	Metazoa	295	None	None	Negative
Q43869	Spinacia oleracea	Viridiplantae	472	None	None	Negative
Q93442	Caenorhabditis elegans	Metazoa	2862	None	None	Negative
A0A3Q1LFG5	Bos taurus	Metazoa	192	None	None	Negative
Q8LE42	Arabidopsis thaliana	Viridiplantae	174	None	None	Negative
Q8TFH1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	187	None	None	Negative
Q08416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	None	None	Negative
Q03567	Caenorhabditis elegans	Metazoa	493	None	None	Negative
P9WER6	Fusarium oxysporum	Fungi	716	None	None	Negative
O55047	Mus musculus	Metazoa	718	None	None	Negative
P00031	Macrobrachium malcolmsonii	Metazoa	105	None	None	Negative
P56854	Hysterocrates gigas	Metazoa	41	None	None	Negative
Q11179	Caenorhabditis elegans	Metazoa	470	None	None	Negative
P49371	Dolichovespula maculata	Metazoa	331	None	None	Negative
Q08001	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	693	None	None	Negative
Q7TMC8	Mus musculus	Metazoa	1090	None	None	Negative
Q9WV96	Mus musculus	Metazoa	100	None	None	Negative
Q86U10	Homo sapiens	Metazoa	573	None	None	Negative
O76074	Homo sapiens	Metazoa	875	None	None	Negative
P63261	Homo sapiens	Metazoa	375	None	None	Negative
P13188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	809	None	None	Negative
Q9CQH7	Mus musculus	Metazoa	158	None	None	Negative
O14492	Homo sapiens	Metazoa	632	None	None	Negative
Q9HC77	Homo sapiens	Metazoa	1338	None	None	Negative
P25631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	222	None	None	Negative
Q96DX8	Homo sapiens	Metazoa	246	None	None	Negative
Q9LJR3	Arabidopsis thaliana	Viridiplantae	845	None	None	Negative
Q9P795	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	315	None	None	Negative
Q99JR1	Mus musculus	Metazoa	322	None	None	Negative
P67823	Equus hemionus kulan	Metazoa	146	None	None	Negative
P23955	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	577	None	None	Negative
P38936	Homo sapiens	Metazoa	164	None	None	Negative
O82345	Arabidopsis thaliana	Viridiplantae	1043	None	None	Negative
P02110	Tachyglossus aculeatus aculeatus	Metazoa	147	None	None	Negative
Q9V427	Drosophila melanogaster	Metazoa	367	None	None	Negative
A9Q751	Mus musculus	Metazoa	836	None	None	Negative
Q969J3	Homo sapiens	Metazoa	196	None	None	Negative
O76742	Drosophila melanogaster	Metazoa	207	None	None	Negative
Q925T6	Mus musculus	Metazoa	1127	None	None	Negative
F6ZDS4	Mus musculus	Metazoa	2431	None	None	Negative
Q6QR59	Mus musculus	Metazoa	914	None	None	Negative
O00624	Homo sapiens	Metazoa	439	None	None	Negative
O14310	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	933	None	None	Negative
Q5CZC0	Homo sapiens	Metazoa	6907	None	None	Negative
F1MWM0	Bos taurus	Metazoa	2281	None	None	Negative
Q75KU4	Oryza sativa subsp. japonica	Viridiplantae	210	None	None	Negative
Q9Y3B6	Homo sapiens	Metazoa	208	None	None	Negative
Q701N4	Homo sapiens	Metazoa	177	None	None	Negative
O35111	Mus musculus	Metazoa	409	None	None	Negative
Q14152	Homo sapiens	Metazoa	1382	None	None	Negative
F1NCD6	Gallus gallus	Metazoa	528	None	None	Negative
P19527	Rattus norvegicus	Metazoa	542	None	None	Negative
Q66H76	Rattus norvegicus	Metazoa	586	None	None	Negative
Q9CQG1	Mus musculus	Metazoa	178	None	None	Negative
Q84LF2	Nicotiana attenuata	Viridiplantae	548	None	None	Negative
Q5YD77	Loxosceles boneti	Metazoa	279	None	None	Negative
Q9VS36	Drosophila melanogaster	Metazoa	331	None	None	Negative
F4IAX0	Arabidopsis thaliana	Viridiplantae	677	None	None	Negative
Q6PCM2	Mus musculus	Metazoa	883	None	None	Negative
Q60980	Mus musculus	Metazoa	344	None	None	Negative
O99019	Solanum demissum	Viridiplantae	326	None	None	Negative
P62806	Mus musculus	Metazoa	103	None	None	Negative
Q8R331	Mus musculus	Metazoa	154	None	None	Negative
Q9Z1P2	Rattus norvegicus	Metazoa	892	None	None	Negative
Q03558	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	400	None	None	Negative
Q38945	Arabidopsis thaliana	Viridiplantae	373	None	None	Negative
Q9UJQ4	Homo sapiens	Metazoa	1053	None	None	Negative
Q9ULI4	Homo sapiens	Metazoa	1882	None	None	Negative
Q07205	Rattus norvegicus	Metazoa	429	None	None	Negative
Q96A23	Homo sapiens	Metazoa	557	None	None	Negative
Q8R015	Mus musculus	Metazoa	185	None	None	Negative
Q3ZBC0	Bos taurus	Metazoa	58	None	None	Negative
Q93646	Caenorhabditis elegans	Metazoa	440	None	None	Negative
Q9FK60	Arabidopsis thaliana	Viridiplantae	164	None	None	Negative
P0C7A1	Gallus gallus	Metazoa	728	None	None	Negative
A1DN29	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181)	Fungi	547	None	None	Negative
P21899	Trypanosoma brucei brucei	Other	128	None	None	Negative
P40694	Mus musculus	Metazoa	993	None	None	Negative
O35226	Mus musculus	Metazoa	376	None	None	Negative
Q9SJ62	Arabidopsis thaliana	Viridiplantae	432	None	None	Negative
P9WEH6	Aspergillus luteorubrus	Fungi	3206	None	None	Negative
Q9UPU5	Homo sapiens	Metazoa	2620	None	None	Negative
P61314	Rattus norvegicus	Metazoa	204	None	None	Negative
P0DUL3	Aspergillus hancockii	Fungi	512	None	None	Negative
P42825	Arabidopsis thaliana	Viridiplantae	419	None	None	Negative
A2AAJ9	Mus musculus	Metazoa	8886	None	None	Negative
P30642	Caenorhabditis elegans	Metazoa	570	None	None	Negative
Q8SWP1	Encephalitozoon cuniculi (strain GB-M1)	Fungi	236	None	None	Negative
P30102	Pichia kudriavzevii	Fungi	191	None	None	Negative
Q8IPJ3	Drosophila melanogaster	Metazoa	2892	None	None	Negative
P62482	Mus musculus	Metazoa	367	None	None	Negative
Q08415	Rattus norvegicus	Metazoa	423	None	None	Negative
Q9H329	Homo sapiens	Metazoa	900	None	None	Negative
Q9D131	Mus musculus	Metazoa	166	None	None	Negative
O55022	Mus musculus	Metazoa	195	None	None	Negative
Q7RTP0	Homo sapiens	Metazoa	329	None	None	Negative
Q640N3	Mus musculus	Metazoa	1101	None	None	Negative
Q8WUY3	Homo sapiens	Metazoa	3088	None	None	Negative
P54116	Mus musculus	Metazoa	284	None	None	Negative
Q96L33	Homo sapiens	Metazoa	236	None	None	Negative
Q0D9C4	Oryza sativa subsp. japonica	Viridiplantae	492	None	None	Negative
Q9H987	Homo sapiens	Metazoa	977	None	None	Negative
Q5M755	Arabidopsis thaliana	Viridiplantae	273	None	None	Negative
P55271	Mus musculus	Metazoa	130	None	None	Negative
Q8BS95	Mus musculus	Metazoa	455	None	None	Negative
Q8BM54	Mus musculus	Metazoa	445	None	None	Negative
P07991	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	424	None	None	Negative
Q9QUM7	Mus musculus	Metazoa	833	None	None	Negative
Q9AR19	Arabidopsis thaliana	Viridiplantae	568	None	None	Negative
Q3LI77	Homo sapiens	Metazoa	160	None	None	Negative
P84818	Pelodiscus sinensis	Metazoa	42	None	None	Negative
Q7K2G1	Drosophila melanogaster	Metazoa	389	None	None	Negative
